contaminant_level,ph_level,turbidity,dissolved_oxygen,nitrate_level,lead_concentration,bacteria_count,access_to_clean_water,diarrheal_cases,cholera_cases,typhoid_cases,infant_mortality_rate,gdp,healthcare_access,urbanization_rate,sanitation_coverage,rainfall_per_year,temperature,population_density,abdominal_pain,nausea_vomiting,weakness_loss_of_appetite,fever,"Diarrheal Cases per 100,000 people","Cholera Cases per 100,000 people","Typhoid Cases per 100,000 people",water_source_Pond,water_source_River,water_source_Spring,water_source_Tap,water_source_Well
1.41,7.8,4.95,3.84,11.67,9.42,2148,85.95,9.243697014702684,41.251022731263205,18.024610889649598,52.51,77858,92.43,67.91,81.82,548,14.65,413,4,1,7,4,49.68913493213054,19.325710963568003,122.91196463307723,0,0,0,1,0
5.13,6.38,1.51,8.34,5.22,19.28,4242,52.46,0.0,91.94420283584579,10.838158451081808,27.59,13752,0.55,19.62,74.26,2542,21.31,174,4,8,0,10,85.93384459622942,21.713733997607484,347.1913945997059,1,0,0,0,0
5.87,8.21,1.39,6.08,13.34,13.59,4812,65.85,25.256342199746957,95.6982238025895,18.971360043502358,26.73,27714,88.51,36.4,62.1,2435,13.15,861,4,0,4,1,38.984793889851844,8.239678830262088,46.760333947265465,0,0,0,1,0
4.76,6.42,4.32,8.99,26.79,19.66,506,82.08,27.74613052818207,5.984445416306979,15.888795650588744,83.29,35829,76.61,11.36,92.83,1095,32.76,235,2,6,1,3,56.36346654274994,16.06374361075849,110.27281881489266,0,1,0,0,0
3.26,6.56,0.02,8.17,41.64,10.65,2605,57.72,41.21175962394618,40.108906740657424,0.0,39.3,16850,9.66,28.81,95.36,2151,37.1,158,10,4,1,9,102.69063239935247,23.090534572998628,396.2378905252531,1,0,0,0,0
7.22,6.32,1.01,5.64,13.94,4.03,2383,39.11,0.0,54.310774325489405,1.1672574816360184,46.17,20487,23.66,48.66,94.37,530,39.43,323,9,7,0,4,104.27409016318853,10.021314432735029,266.66754645111075,1,0,0,0,0
0.75,7.1,2.95,9.32,31.06,8.89,445,77.56,24.219476426464507,1.1475419886319607,8.680421102084434,84.61,50038,34.9,24.21,67.82,2288,13.45,316,3,3,4,9,54.778860370335366,29.204919780426792,213.61090693040666,0,0,1,0,0
9.14,8.22,0.81,4.98,23.98,19.61,2781,87.2,46.53821776652768,48.63485544501489,19.632206538897485,10.6,7261,91.03,57.97,61.55,2203,10.81,848,8,6,1,3,100.32714590781012,8.933212757085428,209.01188162604797,0,0,0,1,0
0.21,6.63,4.93,9.77,14.43,7.41,443,30.9,15.575402394933803,10.622568870330724,19.672799757879147,60.27,24858,97.99,19.45,41.52,1823,6.44,665,9,4,3,1,96.56313089532163,9.928608081422034,143.5183767596167,0,0,0,1,0
9.62,6.93,2.32,8.37,25.52,19.14,117,69.38,40.060847911050146,9.945309186535027,35.072587085501034,58.67,55101,8.72,69.62,32.97,1122,1.9,745,8,4,2,6,91.23120979477548,16.90760033849747,264.4796367381291,0,0,0,1,0
4.62,8.12,2.99,9.93,8.4,15.94,1540,62.86,28.93564929582064,35.334395418406025,27.889556507531182,43.67,90749,39.69,83.73,64.57,1718,7.08,429,1,8,2,9,67.48735876560167,25.36425817262445,252.25033774339178,0,0,1,0,0
4.13,7.54,0.8,3.38,31.98,8.84,2770,48.17,36.63520223708277,46.36128133032196,30.45478232432236,83.32,4251,14.93,40.87,31.88,1532,11.38,187,7,8,1,9,106.44975971381815,23.937659436319546,411.8969866563043,1,0,0,0,0
2.56,7.88,1.45,4.92,5.78,10.84,566,41.27,25.503826493564134,17.9983920259448,43.46085466195712,94.4,6344,27.84,52.26,33.77,1217,15.64,340,7,8,5,1,107.54301478663692,13.004863147176808,211.9831425817369,0,1,0,0,0
0.1,6.54,3.07,8.19,36.55,12.15,3602,43.16,45.576649586319256,67.31107264481562,20.76928224832748,47.6,29653,98.11,49.08,48.54,2486,4.39,513,6,5,1,0,76.34531499290637,3.2213205846566826,86.03194843642025,0,0,0,1,0
2.75,7.79,2.75,9.46,8.89,13.32,1936,80.75,23.467035071690756,49.04612717967773,30.731329545191112,46.7,8991,98.44,72.83,34.94,2846,32.81,697,7,5,7,4,100.03057183670728,18.366331830873673,259.0170386813141,0,0,0,0,0
1.09,6.57,3.92,3.2,49.91,1.53,4183,67.53,39.05499662244179,82.37530244588764,28.822024131032585,51.2,16915,47.21,89.54,60.14,2909,24.76,550,2,4,7,0,51.214639705233196,10.249961939578927,91.15288045345295,0,0,1,0,0
6.6,8.47,1.35,3.0,41.18,18.67,1652,98.68,46.41735812134862,60.329225418599194,18.269092610085544,72.87,9233,18.31,68.85,73.1,204,22.51,307,5,8,4,0,98.60869392858278,10.667927398556435,147.75291287621974,0,0,0,0,1
3.19,7.4,3.27,4.79,17.19,11.94,4571,47.03,5.437523838368296,100.07055862426733,36.760663417263146,67.47,31016,54.7,27.16,75.83,2565,21.81,619,0,9,9,0,72.27721132733117,16.634571367693166,164.48870631886388,0,1,0,0,0
7.67,7.74,1.45,8.97,21.31,18.62,4390,96.98,39.26384380220028,108.34684601959478,15.586786016397536,23.84,50198,32.07,65.69,62.62,870,11.6,196,6,7,6,5,99.9591336501953,20.67998022309019,306.230799827339,0,0,0,0,0
2.07,6.3,2.93,8.37,12.96,12.64,4815,66.06,11.299353344138757,94.72303516684082,41.27421376022869,8.26,15259,92.88,59.26,61.74,246,37.5,960,0,6,3,8,54.42700831582865,29.15464780117604,176.49100395607246,0,0,0,1,0
9.0,6.63,3.03,5.38,38.36,8.62,4781,40.22,44.15656597964856,104.07757356727105,17.277919396550196,95.03,86560,81.82,26.81,57.98,1516,9.27,897,8,6,0,9,94.88511041071317,25.978690850549143,386.05453371955065,0,0,0,0,1
5.23,6.35,0.61,3.01,19.04,11.34,2686,40.37,18.758120118998313,50.666248086491855,29.147517986486143,27.58,25455,30.88,29.28,39.62,1249,26.75,851,0,5,10,10,61.440101083696064,38.66164818929256,247.47715099776335,0,1,0,0,0
1.15,6.98,2.74,6.88,37.76,16.59,1203,72.6,36.93556100229966,13.26568135751729,5.496573926421849,64.58,84335,1.83,62.22,72.34,1438,10.12,460,0,4,1,0,25.78160482210011,4.943023476177644,29.26517900315652,0,0,1,0,0
4.01,6.71,0.06,4.67,0.92,6.52,2937,88.2,3.0318121211988664,71.64247415590293,7.431991271238585,83.19,54706,99.8,74.63,72.56,498,39.58,927,6,3,9,4,86.34455295961408,21.375166717873658,210.70214078259554,0,0,0,0,1
2.07,7.83,2.51,8.22,6.78,19.13,405,82.34,23.86255131420802,22.658611473927863,24.650653214009385,31.43,27261,68.33,70.99,40.46,260,36.47,745,1,2,9,8,46.81477007595058,28.129518122790834,153.14822502022554,1,0,0,0,0
2.0,6.27,3.49,6.12,18.25,9.32,3907,75.89,36.05858982314561,77.55177375425464,26.79113013816893,64.27,24610,42.57,58.51,76.05,2631,10.58,629,4,2,3,8,54.41730650952498,20.819328347812384,187.36116568192108,0,0,0,0,1
5.06,7.88,0.36,7.75,5.45,19.12,4214,42.05,20.22086228337604,85.92623013492063,0.0,12.57,13195,28.85,85.0,88.64,2060,39.5,93,7,5,0,0,80.98790139263964,2.5005931085490993,84.68025765758206,0,0,0,0,0
6.72,6.11,4.69,8.97,30.06,17.62,4079,37.58,25.615392297466826,71.25030234243714,22.05832948679253,97.05,90796,0.44,68.48,67.58,1862,25.04,901,7,3,7,7,84.83325306363774,27.426155119072572,284.4410995723623,0,1,0,0,0
9.12,6.51,2.29,6.75,2.54,15.35,312,30.02,14.379349804994458,6.471983337389038,53.00458503860608,7.7,76293,15.4,53.35,29.4,2144,29.14,267,2,5,8,0,62.90045950343658,10.839326997866982,113.94907997717257,0,0,0,0,0
5.02,7.98,4.69,5.35,42.99,9.35,162,37.13,54.85082151530692,0.0,31.46109149109034,44.94,51372,0.59,75.3,46.18,2024,11.32,657,6,2,3,7,62.966242728959585,23.794494335790993,210.97910178046973,0,0,0,0,0
9.66,7.86,0.54,8.39,38.07,11.74,1528,83.65,47.85762449907183,36.517530811964804,41.37936415752965,54.61,65953,59.76,33.24,27.42,955,8.64,123,2,3,9,0,51.075492142443096,15.496049433371068,88.565329677184,0,0,0,1,0
9.42,7.19,4.75,4.86,10.81,16.76,4388,92.67,30.46262211288695,70.71330289711065,22.9409491925214,79.47,33438,66.33,31.08,44.16,775,34.32,818,5,8,2,4,91.10684302325808,11.898606598902916,227.87733417353533,0,0,1,0,0
8.65,6.12,0.55,9.24,24.19,10.88,4785,46.82,28.947325740149914,84.41826433126226,36.33041829189662,13.87,32320,76.68,87.72,36.96,2424,11.01,649,5,4,1,7,62.71083627088572,17.81494959069772,222.1527873586364,0,0,0,0,1
5.0,7.52,2.31,3.5,22.59,14.76,1565,85.64,25.733032840526025,42.436246879433675,14.946515679767405,45.2,9091,18.7,85.99,64.37,292,36.7,98,2,6,4,5,63.206826174288146,17.195098273812548,180.32942983832456,0,1,0,0,0
1.41,7.02,4.69,8.85,36.24,15.81,4768,43.92,30.388795676890396,76.08954851281212,19.34774390254096,31.37,48513,9.6,80.44,53.88,1731,14.67,660,6,9,2,8,108.8459602551189,21.554919806513492,395.6161069422703,1,0,0,0,0
2.18,6.79,1.16,3.64,20.08,10.26,398,47.45,16.18743743624573,13.840994619536744,23.13605754429736,32.58,12284,65.05,27.15,77.81,1750,0.37,545,2,1,9,0,36.03537207812663,11.87519622565106,52.949857006581624,0,0,1,0,0
6.48,7.6,0.17,3.39,1.65,10.72,3586,45.69,4.384612215436927,73.378929403293,30.093089502719685,78.32,65212,49.99,57.02,49.04,2523,23.69,931,7,4,6,8,89.96273400347218,26.48702807636167,335.2215327793041,0,0,1,0,0
4.22,7.09,3.97,5.54,13.69,3.96,1047,33.62,7.36753894844933,12.113171884053608,26.419436758688683,2.54,28728,87.57,52.8,32.38,733,14.15,556,9,8,10,0,132.4765322102852,23.205431381508355,264.7172939868012,0,1,0,0,0
1.47,6.23,2.98,9.7,23.31,4.89,1942,43.58,18.223903048719492,41.21421858767557,13.023280717103344,75.41,83760,53.33,26.25,38.88,2001,39.04,654,3,10,5,9,101.08694500348243,30.685330677288214,402.7138946756997,0,0,1,0,0
4.79,8.29,2.57,9.88,48.72,18.1,3130,56.15,51.215172834524544,49.50323583914242,11.609382974448945,81.42,63486,44.48,45.82,63.66,2191,15.47,920,0,2,0,9,21.68045726776213,20.38777961185984,85.80401428463139,0,0,0,1,0
0.17,7.95,0.17,4.41,44.06,16.81,2796,58.38,42.269373105668876,61.94275351183747,30.000984756925895,90.33,24966,48.8,47.21,55.99,2430,12.58,627,3,8,7,2,85.02652531706465,20.37702856366295,210.61962944153,0,0,1,0,0
7.34,6.14,3.27,4.04,9.07,0.2,239,51.66,8.891267227922082,11.24127729641588,37.288181195428145,63.43,12313,78.23,29.25,23.41,1063,22.66,791,6,10,1,0,102.30031094907321,6.210487342881626,137.88619591311712,0,0,0,1,0
0.74,7.31,0.86,5.47,36.16,17.39,2358,66.03,34.54280936489489,49.15561169949535,43.903559847814094,34.68,93187,1.83,86.39,36.8,611,29.2,430,10,5,4,2,116.8165443579943,10.177959963117324,220.71851378961418,0,0,0,0,1
6.29,6.21,4.66,5.36,46.84,0.5,671,56.46,47.091258597568824,28.067391563290883,24.028023247599272,43.87,7120,91.82,49.42,43.74,1872,38.66,795,3,3,8,10,64.10500747925573,30.302516633167677,253.64473106425268,0,0,0,0,1
7.93,8.09,3.43,8.32,0.44,9.17,2619,97.93,7.929491448414209,60.30355224806475,11.065778074215343,97.03,26424,71.42,51.99,78.03,1254,2.78,981,5,6,7,1,83.40465990959365,14.725095632666342,171.75761924519358,0,0,0,0,0
1.33,7.53,3.54,6.11,36.05,1.35,2461,86.51,44.85358988696361,50.57562602674346,7.047578393917027,88.36,73958,88.53,57.89,78.43,2462,16.78,972,8,7,1,1,101.1632818256304,9.287872626763896,158.66557903117697,0,0,0,1,0
5.19,6.43,1.16,8.46,22.97,19.38,3393,95.17,37.224422979607056,57.28853174454091,0.0,47.43,54506,95.96,80.96,75.84,2599,26.55,625,0,5,8,8,53.45717686106665,32.37078430009925,204.4265483852986,1,0,0,0,0
7.79,6.05,4.4,8.24,34.01,19.45,401,69.02,22.429281581114058,11.360228947395221,9.527289631171458,94.42,35357,22.6,52.66,85.48,2065,0.2,183,4,4,4,7,66.03546157475053,22.51276125605222,223.5622703201444,0,0,0,0,1
2.61,6.08,2.69,7.05,30.28,12.22,2106,77.48,25.814061640709056,37.41834812308105,9.841732660706224,82.65,99037,57.83,53.28,89.91,1962,19.56,746,10,5,9,0,123.62282827181795,16.777757233117416,189.49789611354447,0,0,1,0,0
1.63,7.27,4.29,8.83,49.23,7.84,4148,41.67,52.73242928346815,81.09481639623316,22.946391110900553,90.31,17439,48.6,29.22,25.69,1408,32.26,589,6,4,5,3,75.61075654598618,15.226351279108538,176.49332877113017,0,1,0,0,0
3.37,7.84,1.35,4.37,14.44,10.24,1087,82.7,27.85242935449522,26.98264114181985,29.719662139810588,68.93,93096,53.76,58.23,59.44,1126,2.03,511,0,7,2,0,46.112311206381115,5.537036012424006,56.4674527306982,0,1,0,0,0
5.55,6.3,3.78,4.13,39.31,15.25,1142,46.52,56.327582515369585,20.23750359011622,37.50322577253155,86.05,76182,4.73,40.49,31.92,1810,13.62,578,3,0,2,0,21.811980925214463,1.523632842292244,19.06657268935385,0,0,0,1,0
5.75,6.55,2.87,8.25,11.73,4.46,4381,40.21,14.192024622030791,64.77605014690869,36.58885487160339,89.39,63243,91.4,61.74,48.32,431,16.04,561,5,10,9,3,114.37692568581191,21.55709951139631,335.5488892070516,1,0,0,0,0
1.31,6.82,0.24,4.71,21.78,8.83,2065,32.93,26.97638355678221,36.42695115178256,10.67641191827173,11.02,69311,95.47,34.06,73.06,1297,28.65,483,1,6,7,1,63.2083478496851,19.094251633250238,125.78873155070619,0,0,0,0,0
4.58,6.55,2.03,3.02,48.77,14.75,3908,63.06,71.60462941534401,81.64194823604271,6.8958344278559665,96.59,15578,68.51,67.26,68.13,452,11.83,222,9,9,10,2,139.84433516716567,23.842241934614652,363.5614350081498,0,0,1,0,0
2.68,6.98,0.92,9.38,38.31,7.91,4255,50.08,33.84335950641692,84.69991738295634,36.496524662170046,34.69,58646,25.83,59.51,30.28,633,9.85,182,4,9,9,10,110.80811178556516,37.115069488685805,487.10803814580646,0,0,0,1,0
8.42,7.4,1.8,7.36,15.79,0.64,3959,99.07,19.364180153506403,91.56491033194764,0.0,45.11,38214,78.72,47.96,80.57,2156,4.62,409,10,10,9,8,153.18155631561643,38.142333071584964,643.3021589979785,0,1,0,0,0
3.14,7.71,1.92,6.11,30.97,10.15,141,47.49,31.247830641053255,2.3831402913222703,5.037143424977554,79.61,1345,73.08,17.73,82.96,2988,39.84,633,9,1,1,1,70.72613532384966,8.02396486152451,85.9529681510442,0,0,0,1,0
8.39,8.41,2.37,8.08,2.48,14.75,396,90.66,0.0,15.922617501608725,42.06260752827989,67.16,31178,57.46,60.16,31.13,1422,18.87,839,0,8,10,3,76.46936456467552,30.49031670601675,212.20501753121687,0,0,1,0,0
4.29,8.33,3.0,5.33,13.32,19.54,2627,52.15,21.27002600421915,40.84492187095619,29.962596155766615,89.52,7153,17.02,78.74,69.25,2971,1.93,288,5,0,1,0,38.498086739310736,1.0033451033241816,23.14326490908244,1,0,0,0,0
7.27,7.43,2.85,9.68,35.92,0.74,4629,82.44,42.22969849579397,90.21703751129903,14.601509495086173,41.26,67355,20.12,23.69,95.62,283,3.06,225,5,10,4,1,102.98085544507128,13.210461545558852,204.06742838275818,1,0,0,0,0
5.1,7.84,0.19,3.48,28.5,10.8,1555,76.19,23.176523486634515,39.08655733492986,27.610281095055583,38.58,86537,58.94,16.78,27.52,911,5.12,722,3,9,5,4,90.32182177090982,21.301911844989622,244.80782175807303,0,0,0,0,1
6.22,8.38,3.75,7.49,23.48,9.0,2508,69.32,19.903317736159554,56.184435308033244,26.335272341975916,5.11,43170,12.88,13.17,33.17,1880,8.47,519,7,5,1,9,90.80299158963362,25.324370266495542,342.0913246782844,0,0,1,0,0
3.95,6.21,4.75,8.44,34.54,4.85,4381,59.18,34.25025960322523,79.94321665182326,3.753358048175624,47.35,21987,72.39,12.55,81.24,416,29.62,604,3,8,4,0,74.48168103844436,10.124046355913453,117.97806740319564,0,0,0,0,1
7.68,6.01,1.74,6.28,19.92,12.76,1028,76.98,1.447001972571261,28.979909224083475,31.006088439064023,72.96,80368,21.26,77.37,46.95,1460,22.35,228,7,0,6,10,69.89357525443378,27.03329028593059,252.6936652986499,0,0,0,0,1
4.25,6.07,0.9,8.28,1.31,3.27,2176,58.51,0.0,41.263267873907836,0.0,31.52,25317,91.05,68.21,96.45,2758,31.07,113,7,3,9,6,97.76360830632359,25.49324083846522,272.74396072339584,0,0,0,0,1
4.57,7.41,2.7,9.49,22.05,5.68,670,68.37,22.7154813404849,29.577079425447387,6.683603301030633,47.35,68926,89.97,26.18,69.95,2505,0.79,60,4,3,9,3,68.17600775033992,23.354862898777764,153.90337443358766,0,0,0,1,0
5.18,7.91,3.52,8.21,45.11,15.64,4594,71.29,45.42292667570463,81.57083978844972,27.257340472040383,23.5,35893,29.36,83.37,58.66,2476,10.6,778,3,8,7,5,83.29287396607137,25.74207038630931,277.0328951730786,0,1,0,0,0
8.32,6.92,3.39,5.17,42.83,9.21,1855,48.71,59.23859983990315,46.4917892069528,28.263183694103343,77.73,6013,8.34,20.83,47.01,497,16.22,86,1,10,6,7,87.53063044473923,27.65417977501904,306.97922913768224,1,0,0,0,0
6.59,7.36,3.06,6.93,20.45,19.87,3429,53.78,33.74820312171353,51.8695728115337,25.34493578688724,7.93,61342,61.14,39.93,39.13,2865,17.16,438,10,4,7,5,116.90926481908384,22.02263977682722,311.7038916011304,0,0,0,1,0
3.49,7.29,0.73,9.38,1.11,7.73,2078,31.26,9.792497134051068,33.40195934766622,28.813020453350312,71.13,9144,44.84,46.17,72.0,704,2.14,13,2,4,8,1,52.286865459541815,15.654268922872696,111.673001642413,0,1,0,0,0
6.7,6.24,4.18,6.14,31.82,9.27,2006,89.65,29.137888734324743,35.7254729164437,6.2827666404451,39.14,97262,14.37,16.07,67.36,850,20.46,320,2,5,4,0,50.62947310994956,10.978078059777202,74.62859912380678,1,0,0,0,0
6.42,6.8,2.13,7.77,37.06,6.01,1688,82.92,42.19337155750664,15.206449435233441,43.00980794967468,6.08,34897,53.15,37.8,48.63,1947,11.46,98,3,0,4,7,40.36131286487556,18.42209410777555,113.6189639577249,0,0,1,0,0
9.31,6.05,1.11,6.26,14.71,4.73,4431,42.85,18.59421642183054,92.20560522990388,14.373004293353414,85.64,24020,99.27,18.15,93.42,1862,7.66,659,3,0,10,7,48.10473740647869,26.573177798361307,126.85266871855754,1,0,0,0,0
8.41,6.28,0.43,3.85,23.83,18.45,569,55.34,33.905156071194654,22.268402337009377,17.912231887151613,49.8,48012,6.9,73.18,80.94,1984,26.85,480,9,8,9,8,136.57136533162614,37.13361754715825,541.3524698354,1,0,0,0,0
6.47,8.03,2.08,3.41,49.59,14.98,4694,59.47,55.68887151090173,105.33516920463352,31.27143826540812,60.73,54369,26.39,13.75,40.81,2687,3.35,771,10,2,3,5,88.99182591036457,15.550108944079321,237.44748094934442,1,0,0,0,0
3.42,8.07,3.09,9.67,28.82,6.67,1146,53.41,23.61846917442429,24.67869421745508,9.389986952465033,73.74,33826,53.86,11.37,95.47,1808,34.68,372,10,3,8,0,107.2116989254426,13.341342481715902,135.79667902510997,0,0,0,0,0
7.8,8.0,3.33,7.29,17.55,14.0,3774,85.88,28.68098550599458,77.07124808303783,4.348598351595593,66.2,41338,79.34,68.6,80.44,2420,35.99,39,4,0,4,8,43.43459288974812,23.34198423943548,142.48290145365345,0,0,1,0,0
5.75,7.82,4.81,3.73,31.37,19.32,864,80.78,41.25475236969299,5.285340040609283,22.529432515795833,73.62,62811,1.88,72.47,91.77,1140,13.02,919,3,8,1,2,66.4870511945297,7.522179282930836,130.46981354476623,0,0,0,1,0
9.85,7.98,0.77,9.0,9.0,1.48,4900,83.7,29.25319680346283,113.74447842450336,27.206205056206045,76.7,44175,73.28,49.65,30.9,2916,39.48,745,10,7,9,10,135.28208745570123,38.50099200155295,605.8962355563679,0,0,0,1,0
2.48,7.68,4.93,6.66,9.96,5.29,4409,93.29,11.880567765110886,97.9927909716855,36.65814362137322,59.74,64579,13.99,35.43,22.64,361,16.05,167,9,1,7,5,86.31525815445191,20.234545521338454,212.8908920303919,0,1,0,0,0
0.8,7.67,3.27,8.4,46.25,4.01,27,71.66,34.95439758219862,0.3998133526012741,40.443175086201556,37.83,67104,83.07,28.92,59.43,2241,38.49,526,7,7,6,9,108.78147312051209,32.751345073368014,451.7257429762623,0,0,0,1,0
0.7,7.67,2.27,3.89,11.96,17.4,1029,73.02,34.76311434416769,12.85939398649089,27.134602848581807,25.83,44214,69.22,19.36,55.85,806,39.48,502,5,6,7,9,91.25211473890006,28.43253179665964,372.7142379347429,0,0,0,0,1
6.4,7.29,4.44,9.35,15.54,3.58,1996,80.54,6.882820782136166,32.09727928759244,30.08747964662873,90.48,42720,45.65,48.74,89.58,1057,33.08,280,5,10,2,10,116.03400968591029,28.901332375932263,451.33654361119255,1,0,0,0,0
9.39,6.91,3.47,7.13,27.19,6.16,1341,77.69,44.755067705713934,49.51657446094439,37.50936903114058,97.05,11462,82.16,49.29,33.77,2112,4.99,410,7,5,3,8,95.12256904099831,22.537534857618784,330.72347963969423,0,0,0,1,0
0.02,7.83,1.74,8.17,44.98,10.88,1248,90.89,42.31477468827853,19.01903660435483,34.82426562303287,37.05,65606,73.3,46.48,21.89,1971,23.38,57,6,0,4,10,52.26796493101697,24.590713403753337,223.38023925305257,0,1,0,0,0
7.26,6.75,4.42,3.22,39.07,12.42,2136,83.91,49.83772438077673,52.6121860796483,3.981089802302165,13.01,81508,75.92,72.26,62.34,219,29.28,362,9,6,5,2,110.05703426633849,16.04268915842548,238.009168817711,0,1,0,0,0
6.57,7.36,3.33,5.21,2.19,16.16,2087,38.43,26.28256784442113,26.865734102145026,35.754080762664316,23.81,87022,29.01,17.98,34.21,2829,3.1,725,10,9,0,4,127.7315197779384,12.203356154292896,322.0797560886682,0,0,0,0,1
7.32,7.08,3.49,4.87,34.65,8.15,680,94.99,34.54094270204668,0.0,48.76609697669766,67.73,73846,61.94,63.6,23.96,601,35.75,290,9,6,3,4,104.5691981981901,16.43202559631373,281.10904642400874,0,1,0,0,0
3.55,6.69,4.48,9.65,25.2,10.68,374,77.82,36.90605148439009,14.66182749399566,37.67968908146557,18.95,74032,14.11,42.13,21.78,911,34.07,509,7,8,10,9,127.60315891660782,39.531423841572604,528.9253515539806,0,0,0,0,0
8.2,8.44,2.24,4.3,23.78,19.31,3369,38.9,46.01257483309461,61.65624180953752,49.99783757070233,78.45,17333,82.09,29.28,31.39,1667,37.35,284,1,0,9,6,24.875832024580244,27.08299128844123,82.7727380120942,1,0,0,0,0
0.45,6.65,3.28,7.95,34.58,5.95,3045,84.04,26.198885050342994,49.78732527084745,30.396605982853586,92.46,69675,52.67,64.53,50.07,1918,20.57,68,8,1,4,3,76.29084087331111,10.339257729905722,141.23470587151976,1,0,0,0,0
7.55,6.77,3.72,3.3,9.81,4.96,2337,55.09,6.494801284721742,44.73736583937888,24.374164161523574,96.44,2413,82.49,25.81,90.72,2555,12.97,190,0,10,6,10,86.32458994516865,32.91650748997902,345.7363458625637,1,0,0,0,0
2.67,6.4,2.27,4.38,49.07,14.21,805,86.42,56.470077387040966,0.0,4.353957752278928,2.91,44257,21.12,28.47,80.85,1760,20.25,480,7,8,4,3,115.057755236871,16.918582693503776,261.97574718873653,0,0,1,0,0
4.77,8.06,0.42,5.37,32.27,15.42,3039,96.88,24.459204754895914,74.2908364271833,14.338011469803954,95.9,57576,13.03,89.88,62.41,1713,29.17,688,10,8,0,6,119.27701223730126,17.587753803147248,373.5147382440992,0,0,0,1,0
8.23,7.47,3.86,8.56,18.28,8.3,278,47.87,24.963493307395314,4.4203018869007495,15.166534734911828,74.54,71364,68.9,81.09,54.43,1568,16.65,904,3,5,10,8,74.8873079244996,32.718087448132195,295.4028465787057,0,0,0,0,0
2.71,7.53,0.24,8.53,30.01,4.26,1405,90.02,30.884673977668363,37.56750606734431,8.261662084390352,10.24,38677,5.84,65.77,56.46,1549,14.07,782,3,5,6,10,75.0780161027582,31.895706959055712,300.19567041877104,0,0,0,1,0
1.85,8.05,3.59,9.67,10.82,15.58,787,84.15,29.86735851186213,20.468490823446523,0.0,42.69,52197,24.4,35.26,90.77,2796,3.08,433,4,3,7,3,66.54804016519793,18.38317421278794,142.5042711120918,0,0,0,0,0
6.81,6.86,4.55,9.42,31.69,13.41,1332,76.98,49.78726153382877,12.855746614856987,22.830228350246585,70.6,93866,90.87,52.94,77.97,2154,17.89,222,7,3,6,3,84.42685798407571,17.161798370110166,174.5897511980874,0,0,0,1,0
5.33,6.48,1.73,3.57,1.41,17.52,4372,56.94,1.2289057095152423,66.04589970482583,27.94298897751562,95.76,62339,13.28,20.13,33.76,2430,15.72,963,4,4,10,5,80.23915102158279,24.642105258467907,229.10585503669762,0,0,0,0,1
5.14,6.5,0.51,8.81,17.06,16.89,3147,37.69,26.359700983455472,48.77338553522354,0.0,18.09,71363,37.56,36.72,95.18,1067,26.53,109,7,2,3,5,76.1304820858951,12.669935738941042,187.09199775980065,0,1,0,0,0
2.57,7.83,1.16,6.16,37.38,4.1,2345,63.87,29.739700468744925,28.059950808052903,1.124892398799,14.52,30618,94.56,15.44,81.83,1991,17.55,471,9,0,7,6,83.6067511865877,17.981525972877204,205.957886276281,0,1,0,0,0
0.35,7.54,2.81,9.06,40.4,16.65,3449,37.4,42.64916946505121,65.57576159727039,41.04831691576403,48.29,36729,2.0,58.83,22.73,223,0.16,911,0,0,4,0,7.362350259738222,6.211122190779821,12.122315074579125,0,0,0,0,1
